itemsName,itemsQuantity,itemsPrice,storeLocation,customerGender,customerAge,customerEmail,customerSatisfaction,saleDate,purchaseMethod,couponUsed
envelopes,3,24.39,Seattle,M,29,mawe@unokuon.tm,4,2017-07-03T19:01:09.223Z,Online,False
binder,6,17.01,Seattle,M,29,mawe@unokuon.tm,4,2017-07-03T19:01:09.223Z,Online,False
notepad,2,21.35,Seattle,M,29,mawe@unokuon.tm,4,2017-07-03T19:01:09.223Z,Online,False
laptop,5,1525.66,Seattle,M,57,diice@tocpavej.gr,3,2017-06-16T21:36:43.864Z,In store,False
binder,7,14.51,Seattle,M,57,diice@tocpavej.gr,3,2017-06-16T21:36:43.864Z,In store,False
backpack,4,181.72,Denver,M,28,siaptac@anorezi.gt,1,2016-11-06T03:12:26.654Z,In store,False
binder,5,16.97,Denver,M,28,siaptac@anorezi.gt,1,2016-11-06T03:12:26.654Z,In store,False
notepad,4,14.12,Denver,M,28,siaptac@anorezi.gt,1,2016-11-06T03:12:26.654Z,In store,False
binder,1,26.03,Denver,M,28,siaptac@anorezi.gt,1,2016-11-06T03:12:26.654Z,In store,False
binder,8,20.7,Denver,M,31,owo@gu.bd,5,2016-07-05T18:34:08.379Z,In store,False
printer paper,8,16.39,Denver,M,31,owo@gu.bd,5,2016-07-05T18:34:08.379Z,In store,False
envelopes,3,18.76,Denver,M,31,owo@gu.bd,5,2016-07-05T18:34:08.379Z,In store,False
binder,7,29.91,Denver,M,31,owo@gu.bd,5,2016-07-05T18:34:08.379Z,In store,False
binder,7,18.92,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
pens,3,66.24,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
pens,4,50.45,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
notepad,5,17.94,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
binder,3,16.18,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
laptop,3,1053.31,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
notepad,5,25.82,Denver,F,28,lonvaso@ucu.at,1,2013-02-15T11:51:25.126Z,In store,False
notepad,5,24.63,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
pens,3,56.22,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
envelopes,10,16.78,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
binder,1,12.04,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
backpack,4,102.87,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
laptop,4,547.91,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
notepad,1,27.73,London,F,18,vitpa@bedob.gq,4,2016-07-19T07:08:57.46Z,Online,False
binder,10,19.56,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
printer paper,10,23.57,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
backpack,3,144.8,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
notepad,4,12.27,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
laptop,5,1487.15,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
notepad,5,6.67,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
pens,2,77.69,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
envelopes,10,6.58,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
binder,1,21.48,Austin,M,44,aw@suworiza.qa,2,2013-11-19T06:37:21.102Z,In store,False
notepad,4,30.42,Seattle,F,46,fagoga@pusi.at,4,2013-02-10T02:53:32.285Z,Online,False
laptop,5,1271.91,Seattle,F,46,fagoga@pusi.at,4,2013-02-10T02:53:32.285Z,Online,False
notepad,1,5.03,Seattle,F,46,fagoga@pusi.at,4,2013-02-10T02:53:32.285Z,Online,False
pens,2,44.18,Seattle,F,46,fagoga@pusi.at,4,2013-02-10T02:53:32.285Z,Online,False
notepad,4,34.0,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
binder,4,26.03,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
pens,1,29.43,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
notepad,4,17.31,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
envelopes,1,22.24,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
envelopes,3,19.67,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
printer paper,10,36.15,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
backpack,4,135.57,New York,F,63,otoro@ne.gr,4,2017-11-02T11:58:14.334Z,Phone,False
pens,3,73.66,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
printer paper,7,10.26,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
notepad,1,24.4,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
binder,6,23.98,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
notepad,1,12.0,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
envelopes,8,20.78,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
backpack,1,184.94,Denver,M,31,ajurodat@ukuhu.sy,3,2014-01-10T09:02:29.429Z,Online,False
printer paper,8,18.24,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
laptop,3,657.34,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
binder,1,13.87,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
notepad,4,9.85,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
pens,5,31.85,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
notepad,5,32.45,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
pens,2,19.48,Denver,F,45,lo@fujorcef.vc,5,2016-01-18T00:58:07.517Z,In store,False
envelopes,10,15.01,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
printer paper,2,26.78,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
backpack,4,106.23,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
pens,3,59.81,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
laptop,5,1365.51,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
notepad,1,12.85,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
pens,2,43.79,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
envelopes,7,16.1,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
binder,4,13.36,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
binder,9,17.31,Denver,M,52,itebaplut@mubazmij.mh,5,2015-02-24T07:21:23.205Z,In store,False
laptop,5,1096.29,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
binder,3,28.84,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
notepad,3,27.82,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
notepad,2,10.66,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
pens,4,45.36,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
printer paper,6,37.91,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
notepad,1,17.1,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
binder,1,28.66,London,M,30,cemozal@suskam.fr,5,2017-04-08T17:21:40.021Z,Phone,False
pens,5,38.7,Denver,F,41,mujjek@virtak.ky,3,2017-03-23T19:34:58.47Z,In store,False
envelopes,4,19.76,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
notepad,3,7.23,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
envelopes,8,9.78,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
laptop,5,1280.71,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
binder,7,27.4,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
printer paper,2,14.2,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
backpack,4,155.26,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
notepad,3,7.55,Austin,M,48,ji@kurirpe.cn,4,2015-12-30T21:13:57.978Z,In store,False
laptop,4,1524.97,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
backpack,2,130.87,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
pens,3,74.3,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
envelopes,8,10.32,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
binder,9,28.55,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
notepad,5,22.81,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
notepad,5,32.15,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
printer paper,7,22.87,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
envelopes,9,16.69,Austin,M,58,ofjiwwo@puk.im,5,2016-11-26T08:10:09.836Z,In store,False
pens,3,17.58,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
notepad,3,37.36,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
pens,2,25.34,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
laptop,4,1250.14,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
notepad,2,9.25,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
printer paper,6,27.68,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
envelopes,9,19.9,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
binder,3,14.33,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
backpack,1,45.59,Denver,M,44,nuz@zilukgi.sv,3,2014-09-02T21:28:53.834Z,Online,False
pens,2,57.36,Austin,F,42,am@cutde.va,4,2016-05-25T05:36:16.54Z,In store,False
laptop,2,833.41,Austin,F,42,am@cutde.va,4,2016-05-25T05:36:16.54Z,In store,False
laptop,3,1387.14,Seattle,M,48,porec@ihcegmo.ch,4,2013-05-04T19:35:05.168Z,In store,False
notepad,5,38.93,Seattle,M,48,porec@ihcegmo.ch,4,2013-05-04T19:35:05.168Z,In store,False
binder,4,29.82,Seattle,M,48,porec@ihcegmo.ch,4,2013-05-04T19:35:05.168Z,In store,False
envelopes,3,23.54,Seattle,M,48,porec@ihcegmo.ch,4,2013-05-04T19:35:05.168Z,In store,False
pens,1,65.38,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
printer paper,2,26.74,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
envelopes,10,21.97,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
envelopes,9,24.29,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
notepad,1,14.69,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
binder,9,27.11,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
laptop,1,1295.71,London,F,59,bus@mop.fo,4,2015-02-03T07:21:49.396Z,In store,True
envelopes,3,13.63,Denver,M,64,laf@fevem.mg,5,2017-06-24T13:26:41.373Z,Online,True
binder,2,18.51,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
envelopes,2,14.39,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
pens,3,50.09,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
notepad,3,27.21,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
laptop,1,1478.16,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
backpack,5,127.74,Austin,M,36,ketur@al.ee,2,2013-04-08T10:53:43.308Z,Online,False
laptop,1,615.04,Austin,F,30,dujefes@cagunkaj.pw,4,2016-07-12T05:22:40.171Z,Online,False
envelopes,6,10.55,Austin,F,30,dujefes@cagunkaj.pw,4,2016-07-12T05:22:40.171Z,Online,False
notepad,4,10.32,Austin,F,30,dujefes@cagunkaj.pw,4,2016-07-12T05:22:40.171Z,Online,False
envelopes,7,9.91,Austin,F,30,dujefes@cagunkaj.pw,4,2016-07-12T05:22:40.171Z,Online,False
envelopes,1,16.19,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
pens,2,64.19,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
backpack,5,55.21,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
pens,1,46.62,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
notepad,2,11.03,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
notepad,2,6.43,Denver,M,49,setzus@gakanok.dk,2,2017-12-06T22:05:45.746Z,Online,False
binder,9,26.93,Denver,M,33,cat@raurzeg.ps,4,2014-06-24T06:20:02.313Z,In store,False
notepad,1,10.84,London,M,32,ka@ja.me,5,2017-11-27T17:03:50.946Z,Online,False
backpack,3,169.33,London,M,32,ka@ja.me,5,2017-11-27T17:03:50.946Z,Online,False
binder,9,14.87,London,M,32,ka@ja.me,5,2017-11-27T17:03:50.946Z,Online,False
laptop,1,692.53,London,M,32,ka@ja.me,5,2017-11-27T17:03:50.946Z,Online,False
binder,3,24.25,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
pens,3,9.6,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
notepad,3,6.16,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
binder,9,13.59,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
envelopes,9,24.9,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
notepad,5,26.66,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
notepad,2,5.43,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
envelopes,2,6.87,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
laptop,5,1211.03,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
backpack,2,178.07,Austin,F,42,ja@ufu.tc,3,2016-03-21T14:16:37.036Z,In store,False
notepad,5,39.04,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
printer paper,10,45.64,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
notepad,5,37.08,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
pens,1,57.01,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
backpack,4,101.05,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
pens,4,40.71,New York,M,37,fepa@le.sz,3,2013-09-24T12:06:38.445Z,In store,False
pens,5,18.77,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
binder,8,11.85,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
notepad,4,27.68,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
notepad,4,30.86,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
notepad,4,5.76,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
binder,9,27.21,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
laptop,1,751.16,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
envelopes,8,10.43,London,F,38,ris@vobwu.py,4,2013-08-09T17:32:49.806Z,In store,False
notepad,1,36.04,Austin,F,25,es@ukecag.uy,5,2016-01-08T07:17:16.322Z,In store,False
envelopes,7,18.66,Austin,F,25,es@ukecag.uy,5,2016-01-08T07:17:16.322Z,In store,False
binder,8,30.0,Austin,F,25,es@ukecag.uy,5,2016-01-08T07:17:16.322Z,In store,False
printer paper,10,22.82,Austin,F,25,es@ukecag.uy,5,2016-01-08T07:17:16.322Z,In store,False
notepad,3,10.31,Austin,F,25,es@ukecag.uy,5,2016-01-08T07:17:16.322Z,In store,False
pens,3,33.89,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
notepad,4,23.02,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
envelopes,8,14.77,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
binder,10,10.67,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
notepad,4,11.86,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
binder,3,13.63,New York,M,58,picbatfuw@cila.cc,4,2017-08-18T23:15:39.009Z,In store,False
laptop,5,772.09,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
backpack,3,141.26,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
pens,5,72.21,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
binder,9,17.3,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
pens,5,36.7,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
notepad,2,13.91,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
binder,9,11.98,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
notepad,3,19.17,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
envelopes,10,10.66,Seattle,M,47,sosluzsag@ehduzufi.re,5,2015-02-07T06:05:58.504Z,In store,False
envelopes,10,15.09,Austin,F,29,sesivhi@bokuc.jm,5,2013-07-25T08:45:36.267Z,In store,False
binder,6,27.0,London,F,25,ditrop@evuara.pm,5,2013-07-14T21:59:30.437Z,Online,True
binder,6,24.3,London,F,25,ditrop@evuara.pm,5,2013-07-14T21:59:30.437Z,Online,True
backpack,4,185.7,London,F,25,ditrop@evuara.pm,5,2013-07-14T21:59:30.437Z,Online,True
envelopes,5,9.25,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
binder,4,21.12,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
envelopes,3,6.0,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
laptop,1,1479.95,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
backpack,4,104.58,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
notepad,5,11.52,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
binder,8,13.23,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
pens,1,38.75,Denver,M,59,ijima@rolihbal.vi,4,2017-06-30T08:07:09.233Z,In store,False
pens,5,12.93,Seattle,F,27,gowoc@lepuope.hu,5,2014-12-16T17:33:21.379Z,In store,False
printer paper,8,42.3,Seattle,F,27,gowoc@lepuope.hu,5,2014-12-16T17:33:21.379Z,In store,False
pens,4,37.14,Seattle,F,27,gowoc@lepuope.hu,5,2014-12-16T17:33:21.379Z,In store,False
backpack,2,118.86,Austin,F,44,hib@virha.hu,4,2015-03-10T05:14:11.122Z,In store,True
pens,2,41.9,Austin,F,44,hib@virha.hu,4,2015-03-10T05:14:11.122Z,In store,True
binder,2,22.53,Austin,F,44,hib@virha.hu,4,2015-03-10T05:14:11.122Z,In store,True
printer paper,6,29.67,Austin,F,44,hib@virha.hu,4,2015-03-10T05:14:11.122Z,In store,True
envelopes,5,22.75,Austin,F,44,hib@virha.hu,4,2015-03-10T05:14:11.122Z,In store,True
pens,1,66.49,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
pens,1,39.85,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
envelopes,8,10.55,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
notepad,2,13.31,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
notepad,5,22.01,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
printer paper,9,10.11,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
backpack,4,89.81,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
laptop,2,1597.87,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
envelopes,10,11.07,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
notepad,2,14.16,New York,M,27,heihosu@wogpescem.org,4,2016-06-16T05:49:30.45Z,In store,False
notepad,1,31.9,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
binder,1,25.38,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
envelopes,8,19.3,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
binder,2,18.62,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
laptop,3,433.98,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
backpack,2,139.43,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
notepad,4,35.25,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
pens,4,27.12,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
pens,2,38.47,Seattle,M,45,titkekohi@dezoize.sm,5,2016-04-12T05:28:24.705Z,Phone,False
backpack,3,153.49,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
envelopes,1,13.93,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
notepad,4,5.7,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
pens,4,20.19,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
notepad,2,25.79,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
pens,4,18.89,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
binder,2,22.27,Seattle,M,75,kop@zaasvi.mg,5,2013-10-11T23:35:45.406Z,In store,False
backpack,4,111.64,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
laptop,2,1176.36,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
notepad,3,13.39,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
binder,8,19.89,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
printer paper,5,40.77,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
pens,1,58.84,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
notepad,4,24.6,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
envelopes,5,19.59,Seattle,M,28,mak@fasfuskuz.dk,5,2013-10-07T05:07:20.6Z,In store,False
envelopes,2,7.86,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
binder,1,26.63,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
printer paper,6,45.88,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
pens,2,25.25,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
envelopes,3,14.28,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
notepad,1,31.71,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
notepad,2,11.13,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
binder,1,10.03,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
notepad,1,5.45,New York,F,41,agofo@raf.td,5,2014-06-07T02:10:37.07Z,In store,False
envelopes,10,17.24,London,M,45,esolidec@alkefaja.pn,5,2017-10-24T22:08:24.063Z,In store,False
binder,4,18.68,London,M,45,esolidec@alkefaja.pn,5,2017-10-24T22:08:24.063Z,In store,False
backpack,3,183.37,London,M,45,esolidec@alkefaja.pn,5,2017-10-24T22:08:24.063Z,In store,False
printer paper,5,49.71,London,M,45,esolidec@alkefaja.pn,5,2017-10-24T22:08:24.063Z,In store,False
laptop,1,1024.46,London,M,45,esolidec@alkefaja.pn,5,2017-10-24T22:08:24.063Z,In store,False
envelopes,5,15.34,Seattle,M,37,vi@odamu.us,3,2013-11-15T21:09:57.525Z,In store,False
envelopes,9,19.24,Seattle,M,37,vi@odamu.us,3,2013-11-15T21:09:57.525Z,In store,False
pens,2,60.16,Seattle,M,37,vi@odamu.us,3,2013-11-15T21:09:57.525Z,In store,False
printer paper,10,19.75,Seattle,M,37,vi@odamu.us,3,2013-11-15T21:09:57.525Z,In store,False
laptop,4,404.36,Seattle,M,37,vi@odamu.us,3,2013-11-15T21:09:57.525Z,In store,False
